Tarih,Saat,Toplam (MWh),Dogal Gaz,Baraj,Linyit,Akarsu,ithal Kömür,Rüzgar,Günes,Fuel Oil,Jeotermal,Asfaltit Kömür,Tas Kömür,Biyokütle,Nafta,LNG,Uluslararasi
01.01.2021,00:00,29396.62,7083.97,1551.39,5256.89,686.07,7673.92,4836.19,0,33.2,1238.01,218.59,603.87,578.72,0,0,-364.2
01.01.2021,01:00,27974.48,6072.81,1387.63,5121.95,703.9,7530.56,4826.45,0,34,1244.05,223,599.09,577.04,0,0,-346
01.01.2021,02:00,26437.12,4878.19,1507.96,5110.55,667.26,6979.91,4750.11,0,30.3,1246.75,223,603.49,581.6,0,0,-142
01.01.2021,03:00,25236.23,4394.61,1652.86,5029.12,651.91,6536.85,4432.18,0,30.8,1248.66,220.79,603.81,579.64,0,0,-145
01.01.2021,04:00,24627.73,4191.38,1615.38,5012.93,670.94,6266.92,4321.98,0,31.4,1246.97,220.8,602.66,583.37,0,0,-137
01.01.2021,05:00,24541.07,4191.29,1486.47,5004.38,735.99,6244.92,4347,0,30.9,1249.19,220.79,585.82,576.32,0,0,-132
01.01.2021,06:00,24605.8,4233.74,1453.02,4990.33,854.61,6531.52,4004.25,0.38,33,1247.74,220.8,591.87,576.54,0,0,-132
01.01.2021,07:00,24894.95,4339.39,1581.99,4968.36,860.94,6780.6,3787.43,13.45,33.5,1253.78,223,602.53,570.42,0,0,-120.44
01.01.2021,08:00,24460.27,4147.79,1219.49,4966.5,850.25,6742.67,3949.16,66.69,33,1255.58,216.38,608.35,588.59,0,0,-184.18
01.01.2021,09:00,24600.19,4528.66,1200.57,4923.38,762.47,6570.11,3819.87,167.6,31.1,1252.31,220.79,604.85,594.71,0,0,-76.23
01.01.2021,10:00,25105.8,4826.29,1560.1,4902.71,785.32,6678.12,3265.61,233.26,33.5,1246.15,225.21,596.94,587.79,0,0,164.8
01.01.2021,11:00,26337.7,5255.85,2540.2,4875.13,931.4,6762.37,3086.05,259.24,31.2,1229.28,218.59,586.64,591.12,0,0,-29.37
01.01.2021,12:00,26397.64,5010.3,3021.33,4892.43,953.6,6868.36,2843.05,258.27,31.6,1221.13,223,576.51,591.2,0,0,-93.14
01.01.2021,13:00,27080.68,5489.99,3078.11,4869.67,957.8,7231,2719.18,230.41,33.9,1215.03,220.79,607.56,596.09,0,0,-168.85
01.01.2021,14:00,27754.15,6566.21,2848.43,4893.85,899.03,7256.48,2527.7,172.98,30.5,1209.45,218.59,611.79,588.34,0,0,-69.2
01.01.2021,15:00,28498.55,7574.38,2989.4,4911.54,965.7,7209.53,2111.38,124.41,30.3,1205.18,220.79,607.46,576.68,0,0,-28.2
01.01.2021,16:00,29810.93,8574.49,3212.66,4939.64,972.35,7835.63,1689.72,39.23,36.5,1215.27,223,616.79,586.13,0,0,-130.48
01.01.2021,17:00,31749.1,8582.4,5153.55,4995.93,1190.74,7923.63,1379.81,3.19,36.5,1225.91,220.79,630.82,585.68,0,0,-179.85
01.01.2021,18:00,33332.56,8928.95,6545.3,4836.75,1240.31,7918.4,1347.53,0,36.8,1233.19,220.8,624.24,588.72,0,0,-188.43
01.01.2021,19:00,33005.46,8912.15,6215.11,4916.02,1252.61,7909.62,1265.85,0,36.3,1237.17,220.8,625.95,581.21,0,0,-167.33
01.01.2021,20:00,32190.32,9068.42,5573.13,4808.25,1153.29,7795.01,1262.36,0,36.2,1238.56,223,620.18,563.34,0,0,-151.42
01.01.2021,21:00,31478.88,9164.25,4897.53,4755.74,1058.4,7772.89,1286.04,0,36.9,1244.27,223,637.67,561.4,0,0,-159.21
01.01.2021,22:00,31014.77,9240.85,4426.24,4765.78,1026.27,7785.29,1219.27,0,36.6,1243.95,220.8,651.68,567.91,0,0,-169.87
01.01.2021,23:00,30338.2,9189.95,3631.73,4852.7,964.3,7778.35,1201.6,0,37.2,1231.1,220.79,653.61,576.87,0,0,0
02.01.2021,00:00,28829.44,9134.54,2837.12,4896.34,632.55,7598.36,1133.4,0,36.8,1252.62,218.59,625.29,584.83,0,0,-121
02.01.2021,01:00,27466.19,9340.99,1538.89,4900.33,617.98,7475.15,1000.18,0,35.7,1252.6,223,633.56,589.81,0,0,-142
02.01.2021,02:00,26327.03,8369.67,1335.88,4952.64,567.63,7470.62,972.75,0,33.9,1254.84,223,615.97,583.13,0,0,-53
02.01.2021,03:00,25676.87,7800.28,1347.36,4996.47,532.27,7369.97,1006.12,0,33.4,1255.42,216.37,611.81,589.4,0,0,-82
02.01.2021,04:00,25218.03,7877.36,1209.42,5048.56,527.54,7039.78,912.19,0,33.7,1254.38,198.72,627.02,592.76,0,0,-103.4
02.01.2021,05:00,25238.7,8006.2,1255.61,4932.29,528.69,7079.36,792.83,0,32.9,1252.92,178.84,631.63,586.83,0,0,-39.4
02.01.2021,06:00,25472.21,8194.42,1300.93,4905.01,564.75,7104.34,779.09,0.6,33.2,1253.8,152.34,611.22,586.91,0,0,-14.4
02.01.2021,07:00,26065.32,8567.78,1363.91,4990.98,568.86,7234.95,825.12,11.05,37.4,1255.17,134.68,624.25,585.92,0,0,-134.75
02.01.2021,08:00,26760.69,8519.17,1900.3,5026.48,612.21,7251.75,947.45,46.93,36.4,1251.73,99.36,612.47,585.56,0,0,-129.12
02.01.2021,09:00,27564.13,8542.44,2603.43,4909.09,741.8,7257.47,980,115.31,36.5,1245.86,101.52,587.39,584.48,0,0,-141.16
02.01.2021,10:00,28190.53,8575.35,3363.55,4784.59,721.83,7256.88,909.57,198.62,35.8,1238.02,101.56,623.91,577.19,0,0,-196.34
02.01.2021,11:00,28895.9,8717.34,3890.13,4814.81,790.07,7286.33,767.92,234.04,36.9,1228.82,101.56,617.49,583.95,0,0,-173.46
02.01.2021,12:00,28513.3,8552.09,3820.22,4817.66,743.65,7261.28,729.66,239.11,37.3,1215.64,101.56,594.56,573.84,0,0,-173.27
02.01.2021,13:00,28941.42,8873.79,3917.51,4812.87,697.03,7445.74,665.35,228.69,37,1207.94,99.36,592.43,571.82,0,0,-208.11
02.01.2021,14:00,29539.38,8886.62,4323.46,4778.59,669.73,7729.54,646.22,205.11,36.9,1199.49,101.56,599.65,577.94,0,0,-215.43
02.01.2021,15:00,29858.36,8883.57,4728.06,4779.59,650.78,7739.35,651.04,142.98,36.8,1194.09,101.56,605.02,572.37,0,0,-226.85
02.01.2021,16:00,31081.1,9136.32,5637.36,4750.63,726.74,7820.51,670.21,51.36,36.7,1196.98,99.36,588.18,574.28,0,0,-207.53
02.01.2021,17:00,33111.09,9094.46,7643.6,4766.06,853.46,7694.53,770.86,3.94,37.2,1211.01,101.56,597.63,560.3,0,0,-223.52
02.01.2021,18:00,34966.87,9305.13,9196,4751.34,963.43,7489.32,872.07,0,36.2,1226.62,101.56,620.71,565.16,0,0,-160.67
02.01.2021,19:00,34417.71,9543.58,8332.53,4754.03,943.52,7499.25,953.14,0,36.9,1230.2,101.56,623.89,570.79,0,0,-171.68
02.01.2021,20:00,33405.65,9540.63,7221.12,4714.96,1007.06,7480.72,1078.72,0,37.3,1237.89,101.56,614.67,567.12,0,0,-196.1
02.01.2021,21:00,32601.69,9586.97,6478.03,4609.32,876.92,7493.15,1146.32,0,37.1,1246.32,99.36,620.88,561.34,0,0,-154.02
02.01.2021,22:00,32102.21,9651.07,5602.33,4644.27,747.87,7801.44,1260.42,0,37.3,1242.95,101.56,610.91,547.6,0,0,-145.51
02.01.2021,23:00,30929.55,9544.5,4440.54,4442.59,705.15,7937.87,1305.29,0,37,1228.83,130.26,602.78,554.74,0,0,0
03.01.2021,00:00,29554.36,9372.7,3101.5,4825,586.4,7897.16,1296.68,0,37.6,1251.47,161.18,633.08,560.59,0,0,-169
03.01.2021,01:00,27923.56,9229.01,1512.2,4796.75,526.56,7892.94,1322.23,0,37.9,1250.85,174.43,624.83,567.26,0,0,-11.4
03.01.2021,02:00,26819,8624.43,1004.93,4814.36,426.26,7888.53,1371.82,0,37.5,1256.58,181.04,647.27,565.68,0,0,0.6
03.01.2021,03:00,26037.72,8009.53,927.41,4822.34,434.6,7738.71,1437.68,0,36.3,1253.02,185.46,637.53,565.54,0,0,-10.4
03.01.2021,04:00,25687.63,7555.82,1078.42,4821.64,472.15,7531.48,1494.27,0,33.5,1255.22,196.5,604.86,571.17,0,0,72.6
03.01.2021,05:00,25576.93,7498.03,1117.71,4742.03,436.59,7424.39,1553.13,0,34.3,1251.93,205.34,601.31,576.57,0,0,135.6
03.01.2021,06:00,25814.91,7381.42,1077.66,4755.93,482.61,7443.51,1624.46,0.23,33.5,1253.83,218.58,611.16,570.42,0,0,361.6
03.01.2021,07:00,25977.15,7219.13,1161.03,4812.79,503.95,7446.98,1826.09,10.73,37.2,1252.33,223,606.31,567.7,0,0,309.91
03.01.2021,08:00,25618.72,6678.12,1191.22,4713.38,550.96,7481,2073.5,70.04,30.8,1254.78,220.8,630.04,563.6,0,0,160.48
03.01.2021,09:00,25640.41,6944.18,1362.97,4521.26,525.45,7585.41,1881.88,168.74,30.6,1244.29,220.79,609.5,570.04,0,0,-24.7
03.01.2021,10:00,26362.19,7414.51,1643.63,4510.6,571.04,7599.45,1848.33,229.38,30.5,1228.78,223,610.69,574.45,0,0,-122.17
03.01.2021,11:00,27355.37,7957.51,1952.02,4510.2,639.31,7755.85,1778.19,235.85,34.2,1222.62,223,610.78,582.7,0,0,-146.86
03.01.2021,12:00,27395.57,8261.19,1700.93,4570.68,577.29,7891.84,1672.38,251.06,36.8,1213.2,223,602.23,586.5,0,0,-191.53
03.01.2021,13:00,28146.15,9134.04,1739.74,4584.47,514.66,7927.4,1430.87,254.43,36.6,1221.81,223.12,625.92,595.46,0,0,-142.37
03.01.2021,14:00,28719.88,9458.98,2117.93,4614.78,627.36,7910.17,1276.71,173.69,36.8,1218.35,218.59,621.47,597.68,0,0,-152.63
03.01.2021,15:00,29398.74,9977.08,2337.56,4701.56,719.88,7929.92,1070.66,127.94,36.6,1211.53,223,632.95,582.42,0,0,-152.36
03.01.2021,16:00,30629.34,10401.89,3289.62,4698.5,727.62,7987.91,949.44,44.92,35.7,1209.6,218.59,638.59,584.38,0,0,-157.42
03.01.2021,17:00,32936.35,10547.79,5259.32,4768.38,880.98,8004.69,963.47,2.9,37.4,1218.49,223.12,630.22,568.86,0,0,-169.27
03.01.2021,18:00,34770.97,10794.58,6733.09,4724.64,1023.95,8039.81,934.12,0,36.7,1224.24,220.79,642.63,575.39,0,0,-178.97
03.01.2021,19:00,34472.74,10840.07,6372.84,4702.06,1092.08,8034.83,860.59,0,37.3,1214.37,220.79,653.62,586.25,0,0,-142.06
03.01.2021,20:00,33749.47,10651.56,5922.75,4772.32,1025.48,8003.32,830.2,0,37.5,1225.88,220.8,643.47,577.44,0,0,-161.25
03.01.2021,21:00,33028.98,10540.73,5490.93,4810.14,867.03,7993.86,806.05,0,37.3,1239.94,220.79,631.8,577.63,0,0,-187.22
03.01.2021,22:00,32481.77,10411.41,5045.16,4782.95,843.9,7972.89,887.03,0,36.9,1243.14,223,630.62,573.08,0,0,-168.31
03.01.2021,23:00,31659.55,10316,4129.93,4771.18,832.5,7963.41,964.48,0,36.9,1234.34,218.59,637.18,555.04,0,0,0
04.01.2021,00:00,29986.41,10320.87,2772.59,4763.87,657.8,7871.97,1068.16,0,36.9,1253.66,223,631.67,573.92,0,0,-188
04.01.2021,01:00,28628.83,10565.42,1301.7,4747.21,575,7877.47,974.29,0,33.4,1253.56,223,627.52,577.26,0,0,-127
04.01.2021,02:00,27523.93,9511.08,1365.32,4767.22,533.21,7740.21,952.9,0,33.8,1249.24,220.8,616.16,573.99,0,0,-40
04.01.2021,03:00,26744.52,8556.49,1345.23,4857.98,548.86,7657.43,965.21,0,33.8,1254.72,220.79,624.72,579.29,0,0,100
04.01.2021,04:00,26690.91,8415.16,1067.35,4968.6,492.55,7315.61,1164.52,0,33.8,1250.92,223,610.94,577.46,0,0,571
04.01.2021,05:00,27141.92,8457.77,1067.51,4985.92,482.21,7428.94,1395.81,0,37,1251.42,220.79,623.95,579.6,0,0,611
04.01.2021,06:00,27984.14,8895.7,1114.41,4995.06,479.75,7699.01,1612.08,0.47,36.6,1246.68,218.59,643.65,578.14,0,0,464
04.01.2021,07:00,30440.81,10517.59,1815.88,4980.26,512.02,7857.68,1968.1,13.68,36.5,1250.45,223,656.49,571.62,0,0,37.54
04.01.2021,08:00,34861.86,12232.35,4357.18,4744.71,604.78,7944.68,2308.09,63.58,36.9,1252.53,220.79,643.97,568.12,0,0,-115.82
04.01.2021,09:00,37339.8,12198.85,6279.52,4806.17,826.44,7931,2571.7,155.65,37,1246.85,218.59,637.54,573.95,0,0,-143.46
04.01.2021,10:00,37739.69,12083.38,6622.67,4824.62,907.55,7929.92,2614.5,231.84,37,1238.23,220.79,628.98,580.06,0,0,-179.85
04.01.2021,11:00,37586.47,12056.9,6048.99,4994.09,974.74,8065.36,2705.63,260.32,36.8,1224.93,220.79,594.33,579.01,0,0,-175.42
04.01.2021,12:00,35930.01,12020.22,4661.93,4937.57,932.17,8076.12,2740.62,250.34,37,1206.86,223,477.18,578.44,0,0,-211.44
04.01.2021,13:00,36530.8,12513.77,4674.01,5004.04,851.38,8114.3,2814.14,223.9,36.6,1195.57,218.59,483.26,578.02,0,0,-176.78
04.01.2021,14:00,37570.16,12536.59,5362.81,5128.69,903,8135.53,3017.75,178.87,37.4,1175.85,223,473.81,573.92,0,0,-177.06
04.01.2021,15:00,37387.7,12310.7,5142.47,5104.31,931.35,8267.32,3222.27,132.02,36.4,1156.93,218.59,473.41,575.08,0,0,-183.15
04.01.2021,16:00,38640.11,12158.61,6430.29,4909.97,924.63,8202.53,3635.66,55.13,36.4,1164.36,223,475.69,572.1,0,0,-148.26
04.01.2021,17:00,40329.58,12053.54,7779.06,4925.59,1012.08,8360.49,3876.13,4.32,36.4,1182.16,218.59,461.19,577.06,0,0,-157.03
04.01.2021,18:00,40440.79,12197.06,7233.84,4934.63,1040.26,8356.02,4367.34,0,36.8,1192.04,223,455.3,589.83,0,0,-185.33
04.01.2021,19:00,39334.4,12091.32,5839.63,4907.06,1046.2,8366.25,4779.9,0,36,1194.94,220.8,459.08,562.9,0,0,-169.68
04.01.2021,20:00,37998.97,11564.81,5208.11,4851.57,1023.57,7940.34,5124.22,0,36.2,1187.52,223,467.15,557.3,0,0,-184.82
04.01.2021,21:00,37119.71,11127.57,4280.92,4930.87,894.13,7897.22,5683.35,0,36.2,1175.9,220.79,459.7,566.13,0,0,-153.07
04.01.2021,22:00,36478.02,10567.78,3797.08,4940.97,797.56,7991.83,6079.93,0,36.5,1176.93,223,451.7,588.84,0,0,-174.1
04.01.2021,23:00,35399.89,9881.73,3273.91,4765.42,769.81,7872.3,6369.61,0,36.6,1172.31,223,456.26,578.94,0,0,0
05.01.2021,00:00,33369.65,9575.17,1641.3,4907.3,648.23,7961.01,6341.4,0,36.8,1175.98,218.59,481.09,579.87,0,0,-197.09
05.01.2021,01:00,31663.27,9073.27,1087.93,4914.45,579.77,7855.82,5866.87,0,32.9,1143.48,223,473.14,589.24,0,0,-176.6
05.01.2021,02:00,30408.06,7931.1,1279.04,4921.44,551.33,7856.97,5573.17,0,33.7,1146.4,220.79,475.79,583.43,0,0,-165.1
05.01.2021,03:00,29616.37,7124.69,1225.67,4917.29,589.94,7757.22,5549.89,0,33.6,1158.94,220.8,485.84,582.09,0,0,-29.6
05.01.2021,04:00,29323.29,7097.79,1133.21,4916.3,614.41,7552.32,5364.89,0,32.8,1160.51,220.79,495.32,575.55,0,0,159.4
05.01.2021,05:00,29653.69,7069.32,1102.66,4975.34,557.51,7884.47,5305.13,0,33.3,1193.37,223,485.61,552.58,0,0,271.4
05.01.2021,06:00,30239.51,7976.52,1127.89,4983.7,624.59,8031,5092.21,0.61,33.4,1184.64,220.8,438.25,558.93,0,0,-33.03
05.01.2021,07:00,32026.32,9618.61,1087.63,4966.89,631.36,8404.41,4930.18,12.9,36.9,1188.21,218.59,433.9,555.74,0,0,-59
05.01.2021,08:00,35684.52,11684.4,2566.73,4980.09,784.44,8490.01,4896.41,60.11,37.2,1195,223,416.12,547.41,0,0,-196.4
05.01.2021,09:00,38193.78,12491.8,4411.38,4968.46,883.51,8549.75,4516.66,136.47,36.6,1203.21,223,399.75,545.19,0,0,-172
05.01.2021,10:00,38948.88,12680.88,5144.57,4957.96,886.9,8530.76,4297.27,188.78,38.1,1195.98,223,415.75,546.93,0,0,-158
05.01.2021,11:00,38966.98,12626.98,5225.73,4925.65,882.59,8584.45,4291.4,189.62,37.7,1186.23,218.59,419.91,554.13,0,0,-176
05.01.2021,12:00,37624.27,11990.1,4451.82,4968.01,832.88,8577.12,4432.55,186.58,37.7,1178.03,223,423.52,557.96,0,0,-235
05.01.2021,13:00,38060.29,12473.59,4391.08,4982.53,782.69,8571.86,4424.32,175.85,37,1179.56,236.24,424.73,560.84,0,0,-180
05.01.2021,14:00,38814.61,12692.08,5218.95,5015.54,793.71,8586.3,4077.77,140.83,37.6,1172.06,253.91,417.63,573.23,0,0,-165
05.01.2021,15:00,38759.47,12495.1,5675.26,5003.81,860.67,8583.93,3746.07,94.2,37.4,1174.57,267.16,449.59,555.51,0,0,-183.8
05.01.2021,16:00,39327.33,12497.52,6659.19,4970.65,910.8,8585.52,3371.55,32.02,36.9,1169.53,287.03,458.6,558.71,0,0,-210.69
05.01.2021,17:00,40570.53,12521.61,7841.42,4935.98,1074.33,8595.39,3220.31,2.8,36.7,1185.75,295.87,446.26,570.83,0,0,-156.72
05.01.2021,18:00,40852.36,12609.61,7827.05,4927.9,1071.65,8612,3393.64,0,36.6,1212.26,304.69,453.97,577.32,0,0,-174.33
05.01.2021,19:00,39658.22,12638.06,6705.71,4905.89,981.52,8589.85,3381.17,0,37,1222.11,317.94,450.17,584.73,0,0,-155.93
05.01.2021,20:00,38250.57,12182.3,5630.1,4918.89,1019.74,8572.6,3466.21,0,36.3,1232.81,324.57,460.61,581.84,0,0,-175.4
05.01.2021,21:00,37431.95,12148.87,5218.77,4937.41,860.32,8562.17,3187.63,0,36.6,1236.74,344.44,461.38,583.38,0,0,-145.76
05.01.2021,22:00,36885.66,12574.47,4527.27,4949.76,918.64,8561.61,2865.44,0,36.8,1243.92,342.23,460.85,556.41,0,0,-151.74
05.01.2021,23:00,35576.12,12085.44,3830.81,4947.04,728.65,8597.62,2743.69,0,37,1238.87,342.23,471.89,552.88,0,0,0
06.01.2021,00:00,33453.39,11241.67,3045.45,4950.74,682.82,8506.53,2585.51,0,36.9,1256.17,340.03,455.9,548.72,0,0,-197.05
06.01.2021,01:00,31746.22,11092.45,1577.08,4896.08,693.23,8493.83,2516.16,0,36.6,1258.52,333.39,445.47,564.82,0,0,-161.41
06.01.2021,02:00,30680.32,10895.83,1181.6,4785.55,537.71,8396.5,2342.1,0,36.3,1237.43,249.49,469.92,572.82,0,0,-24.93
06.01.2021,03:00,29933.07,10554.57,1214,4801.81,513.94,8084.28,2258.99,0,36.2,1240.45,218.59,455.16,568.85,0,0,-13.77
06.01.2021,04:00,29751.41,10396.61,1079.23,4810.08,540.31,8072.39,2250.54,0,36,1235.89,223,470.39,570.27,0,0,66.7
06.01.2021,05:00,30096.43,10833.53,974.86,4803.29,505.58,8117.35,2139.72,0,32.4,1248.18,223,458.54,562.21,0,0,197.77
06.01.2021,06:00,30791.41,11516.03,1238,4799.92,540.66,8224.91,2039.84,0.28,35.6,1253.52,223,468.03,561.4,0,0,-109.78
06.01.2021,07:00,32561.1,12151.43,1977.93,4780.04,617.34,8554.44,2093.73,6.67,35.3,1255.22,223,468.18,556.82,0,0,-159
06.01.2021,08:00,36440.85,12665.92,4800.69,4758.72,769.6,8670.05,2326.61,43.52,35.7,1251.97,223,484.72,566.15,0,0,-155.8
06.01.2021,09:00,38768.76,12914.72,6584.37,4807.94,918.41,8674.24,2359.59,109.02,35.7,1251.04,225.21,479.82,566.9,0,0,-158.2
06.01.2021,10:00,39204.84,12897.4,6919.53,4755.73,886.58,8660.86,2328,162.62,36.4,1245.03,229.62,484.02,560.25,0,0,38.8
06.01.2021,11:00,39182.64,13088.24,7012.35,4827.38,851.07,8664.28,2193.07,195.05,35.9,1231.84,231.83,486.06,528.77,0,0,-163.2
06.01.2021,12:00,37426.06,13218.36,5490.04,4693.51,821.18,8605.22,2000.4,204.2,35.9,1221.96,231.83,495.98,551.28,0,0,-143.8
06.01.2021,13:00,37790.64,13333.14,5934.08,4618.69,840.79,8604.23,1920.37,188.6,36.4,1217.47,231.83,472.02,557.02,0,0,-164
06.01.2021,14:00,38375.25,12963.87,6677.18,4625.12,952.11,8589.32,2021.64,171.37,36.5,1208.81,231.83,480.88,561.32,0,0,-144.7
06.01.2021,15:00,38495.9,13101.73,6738.32,4621.78,921.11,8589.98,2045.53,111.55,35.7,1203.14,229.63,484.3,576.37,0,0,-163.24
06.01.2021,16:00,39415.35,13177.4,7478.75,4569.5,1097.98,8593.61,2115.36,36.87,35.2,1204.46,229.63,493.67,569.67,0,0,-186.75
06.01.2021,17:00,40757.08,13008.93,8666.23,4524.05,1167.48,8603.15,2467.57,3.97,36.6,1198.17,231.83,483.22,573.43,0,0,-207.55
06.01.2021,18:00,41116.38,13077.57,8350.69,4759.51,1123.3,8633.76,2813.35,0,36.4,1218.31,231.83,491.8,575.01,0,0,-195.15
06.01.2021,19:00,40120.7,13166.98,7133.18,4875.26,961.86,8625.6,2996.2,0,36.8,1230.23,227.42,474.9,575.99,0,0,-183.72
06.01.2021,20:00,38670.17,12745.55,5867.12,4884.24,933.69,8580.78,3257.54,0,36.9,1242.35,231.83,479.23,574.51,0,0,-163.57
06.01.2021,21:00,38059.76,12538.58,5376.13,4807.65,862.86,8596.3,3445.72,0,37.2,1249.62,229.36,469.51,573,0,0,-126.17
06.01.2021,22:00,37341.43,12672.88,4507.57,4799.35,845.51,8598.67,3508.8,0,36.2,1249.82,229.62,462.74,570.34,0,0,-140.07
06.01.2021,23:00,36120.73,11983.81,3989.2,4819.46,675.45,8561.59,3579.83,0,37,1219.76,231.84,455.29,567.5,0,0,0
07.01.2021,00:00,34007.14,11184.29,2824.13,4836.18,602.96,8501.31,3660.07,0,36.6,1259.17,234.04,474.41,558.43,0,0,-164.45
07.01.2021,01:00,32215.27,11042.11,1173.26,4805.51,608.14,8439.87,3748.88,0,36.1,1255.21,227.41,459.95,563.14,0,0,-144.31
07.01.2021,02:00,31056.85,10068.1,921.19,4819.38,483.58,7999.81,3928.96,0,36.7,1257.36,229.62,460.38,575.44,0,0,276.33
07.01.2021,03:00,30238.26,9182.18,883.65,4808.55,507.03,7691,4318.8,0,35.9,1255.76,231.83,471.64,579.03,0,0,272.89
07.01.2021,04:00,30144.13,8930.46,927.01,4828.2,499.19,7677.53,4338.3,0,33.1,1255.37,231.84,483.27,593.18,0,0,346.68
07.01.2021,05:00,30188.77,8763.29,974.82,4775.36,483.92,7639.92,4567.89,0,33.7,1244.16,229.62,493.39,593.3,0,0,389.4
07.01.2021,06:00,31065.38,9342.26,974.4,4657.33,512.34,7719.35,4928.2,0.18,36.4,1245.48,234.04,487.91,597.08,0,0,330.41
