Tarih,Saat,Toplam (MWh),Dogal Gaz,Baraj,Linyit,Akarsu,ithal Kömür,Rüzgar,Günes,Fuel Oil,Jeotermal,Asfaltit Kömür,Tas Kömür,Biyokütle,Nafta,LNG,Uluslararasi
25.01.2021,22:00,38017.72,11999.18,4258.44,4320.12,1251.14,7619.21,6107.44,0,36.2,1217.63,231.83,482.8,493.73,0,0,0
25.01.2021,23:00,36863.43,11413.15,3793.94,4269.29,1282.58,7454.75,6179.91,0,36.8,1212.51,229.63,482.76,508.11,0,0,0
26.01.2021,00:00,34511.38,10490.35,2354.8,4207.84,1100.37,7854.41,6271.95,0,36.4,1222.05,231.83,486.05,535.85,0,0,-280.52
26.01.2021,01:00,32934.31,10091.31,1255.76,4183.48,1087.07,7641.09,6437.04,0,32.7,1212.86,229.63,480.75,545.05,0,0,-262.43
26.01.2021,02:00,31687.48,9020.22,1079.03,4029.28,993.77,7619.96,6692.01,0,35.3,1212.16,231.83,492.86,539.7,0,0,-258.64
26.01.2021,03:00,30588.5,7940.23,1320.41,3985.45,976.32,7292.34,6873.96,0,32.5,1209.91,231.83,482.86,538.75,0,0,-296.06
26.01.2021,04:00,30309.59,7993.54,1100.39,4048.52,960.41,7115.02,6838.5,0,31.8,1210.7,231.83,495.7,531.2,0,0,-248.02
26.01.2021,05:00,30512.9,7947.86,1192.98,3963.09,996.86,7223.22,6931.85,0,32.5,1209.04,231.83,493.35,532.79,0,0,-242.47
26.01.2021,06:00,31430.01,8592.45,1217.55,4095.31,983.78,7345.74,6966.22,0.88,34.9,1213.01,231.84,495.72,534.19,0,0,-281.58
26.01.2021,07:00,33225.25,10235.98,1051.84,4201.23,984.91,7500.1,7045.55,17.95,34.9,1207.36,229.63,490.81,536.41,0,0,-311.42
26.01.2021,08:00,37078.85,11676.79,2599.24,4255.87,1240.59,7891.81,7146.85,61.16,36.3,1216.28,229.62,477.59,541.95,0,0,-295.2
26.01.2021,09:00,39447.14,11871.93,4395.16,4274.26,1435.26,7872.85,7236.46,122.72,36.1,1209.98,229.62,469.18,526.12,0,0,-232.5
26.01.2021,10:00,40161.69,12181.16,4782.67,4223.4,1593.34,7814.29,7284.72,154.29,36,1190.93,231.83,489.39,498.96,0,0,-319.29
26.01.2021,11:00,40689.94,12295.18,5028.15,4287.19,1559.68,7764.88,7326.07,183.7,36.2,1182.28,231.83,481.79,510.04,0,0,-197.05
26.01.2021,12:00,39540.18,12342.34,4095.46,4166.04,1476.59,7747.28,7348.01,169.08,36.4,1170.3,229.63,478.71,513.67,0,0,-233.33
26.01.2021,13:00,40189.19,12476.47,4743.7,4144.6,1464.91,7745.77,7245.01,148.63,36.5,1162.44,234.24,474.71,528.3,0,0,-216.09
26.01.2021,14:00,40818.42,12448.43,5266.5,4153.91,1487.19,7735.56,7246.13,126.76,36,1153.63,231.83,473.59,530.28,0,0,-71.39
26.01.2021,15:00,40778.71,12184.19,5364.55,4181.77,1512.21,7761.73,7243.65,71.04,35.6,1156.87,229.63,455.86,562.31,0,0,19.3
26.01.2021,16:00,41110.96,12306.37,5711.18,4253.1,1591.8,7741.12,7125.65,29.5,35.9,1161.77,231.83,472.3,564,0,0,-113.56
26.01.2021,17:00,41785.25,12129.18,6501.56,4325.5,1720.04,7759.8,7098.07,4.79,34.7,1167.53,229.62,488.17,565.27,0,0,-238.98
26.01.2021,18:00,41988.98,12255.78,6576.19,4312.3,1767.87,7763.67,7079.74,0.02,35.7,1177.28,231.83,469.59,558.11,0,0,-239.1
26.01.2021,19:00,40653.88,12029.06,5386.99,4315.73,1694.41,7750.8,7283.89,0,35.5,1182.36,231.83,474.49,559.94,0,0,-291.12
26.01.2021,20:00,39305.54,11714.05,4146.13,4373.08,1629.38,7761.64,7388.02,0,35.2,1187.26,231.83,476.67,575.3,0,0,-213.02
26.01.2021,21:00,38486.98,11781.37,3348.06,4417.16,1572.41,7604.24,7426.72,0,35.7,1186.96,229.63,482.28,583.08,0,0,-180.63
26.01.2021,22:00,37820.72,11830.91,3094.35,4425.93,1388.79,7327.67,7338.77,0,35.5,1181.03,231.83,484.18,578.34,0,0,-96.58
26.01.2021,23:00,36762.4,11304.48,2896.96,4425.28,1322.01,7159.64,7170.59,0,36,1158.33,231.84,474.85,582.42,0,0,0
27.01.2021,00:00,34637.41,9751.38,2505.84,4370.73,1231.64,7585.92,6948.14,0,35,1191.2,229.62,483.01,577.19,0,0,-272.26
27.01.2021,01:00,32782.26,9233.52,1554.63,4375.2,1128.66,7357.71,6819.77,0,34.2,1181.01,231.84,480,582.84,0,0,-197.12
27.01.2021,02:00,31422.95,8295.65,1340.37,4368.04,1049.49,7179.46,6619.36,0,32.1,1177.18,231.83,489.49,577.23,0,0,62.75
27.01.2021,03:00,30618.33,8390.63,1339.27,4371.6,977.73,6794.44,6263.72,0,31.8,1189.74,229.62,493.5,560.21,0,0,-23.93
27.01.2021,04:00,30329.36,8478.18,1177.94,4395.27,932.29,6695.35,6056.53,0,32.5,1192.35,231.83,495.52,574.01,0,0,67.59
27.01.2021,05:00,30478.24,8467.28,1401.88,4441.96,1012.17,6720.05,5863.02,0,32.5,1168.6,231.84,479.71,577.56,0,0,81.67
27.01.2021,06:00,30785.24,8574.02,1395.71,4447.4,1003.19,7186.76,5567.5,1.19,32.5,1204.3,231.83,491.24,574.19,0,0,75.41
27.01.2021,07:00,33057.88,10673.39,2263.2,4425.65,1104.76,7319.27,4977.89,18.87,35,1203.59,234.04,487.94,573.52,0,0,-259.24
27.01.2021,08:00,36880.47,12549.16,4028.05,4464.72,1257.07,7743.33,4635.16,67.72,35.6,1220.1,231.83,474.6,555.45,0,0,-382.32
27.01.2021,09:00,39704.49,12256.17,6519.69,4452.63,1523.8,7721.35,4997.04,153.89,36.4,1221.86,231.83,472.79,563.04,0,0,-446
27.01.2021,10:00,41003.22,12234.7,7472.66,4397.54,1730.83,7696.62,5109.01,244.53,35.8,1229.08,229.63,456.92,570.28,0,0,-404.38
27.01.2021,11:00,41655.68,12240.54,8546.27,4344.23,1680.23,7756.07,4682.61,255.94,36.7,1215.94,231.83,462.16,571.25,0,0,-368.09
27.01.2021,12:00,40619.16,12349.92,7596.39,4393.45,1646.45,7717.93,4563.55,256.71,36.7,1198.31,229.63,453.27,566.86,0,0,-390.01
27.01.2021,13:00,41116.31,12462.69,8076.78,4408.61,1537.69,7691.33,4599.52,243.1,36.4,1186.57,231.83,447.6,577.19,0,0,-383
27.01.2021,14:00,41987.89,12490.41,8618.46,4453.92,1542.41,7711.06,4906.77,175.09,36.1,1194.41,229.63,418.14,576.25,0,0,-364.76
27.01.2021,15:00,42026.16,12421.3,8565.18,4455.26,1545.23,7796.51,5010.11,99.26,36.4,1205.84,229.56,420.59,586.98,0,0,-346.06
27.01.2021,16:00,42545.19,12702.64,8902.48,4428.81,1510.27,7844.61,5000.97,39.06,36.4,1225.58,231.83,452.11,572.04,0,0,-401.61
27.01.2021,17:00,42822.61,12564.72,9460.64,4358.07,1666.7,7818.65,4792.52,7.38,36,1252.08,234.04,464.47,582.01,0,0,-414.67
27.01.2021,18:00,42646.4,12539.61,9261.51,4316.15,1743.71,7838.76,4758.41,0.01,35.8,1269.18,229.63,462.14,582.91,0,0,-391.42
27.01.2021,19:00,41616.57,12403.16,8031.63,4411.7,1645.74,7825.58,5089.95,0,36.8,1275.06,231.83,470.37,590.96,0,0,-396.21
27.01.2021,20:00,39939.17,12150.15,6950.79,4311.11,1606.98,7625.65,5048.19,0,36.9,1275.66,231.83,469.96,587.22,0,0,-355.27
27.01.2021,21:00,39006.76,12457.18,6495.3,4182.54,1504.48,7462.91,4592.63,0,36.5,1276.3,234.04,470.6,577.67,0,0,-283.39
27.01.2021,22:00,38272.41,12691.8,6059.74,4202.17,1432.15,7460.34,4152.74,0,36.5,1277.99,231.83,461.05,563.93,0,0,-297.83
27.01.2021,23:00,37364.86,12673.76,5318.64,4264.14,1383.86,7477.23,3696.41,0,36.6,1246.04,234.04,473.04,561.1,0,0,0
28.01.2021,00:00,35087.3,12750.39,3481.91,4309.01,1289.4,7587.3,3363.9,0,37.2,1277.88,229.63,477.15,564.71,0,0,-281.18
28.01.2021,01:00,33058.8,12791.25,1981.55,4326.42,1226.74,7549.11,2855.83,0,37,1280.62,227.41,484.22,570.13,0,0,-271.48
28.01.2021,02:00,31868.52,11979.79,2022.5,4300.65,1166.92,7605.82,2485.34,0,37.2,1278.41,231.83,478.64,565.75,0,0,-284.33
28.01.2021,03:00,31000.42,11615.27,2020.83,4290.8,1156.59,7369.77,2263.2,0,36.5,1281.56,231.83,488.02,573.96,0,0,-327.91
28.01.2021,04:00,30808.86,11677.82,1889.73,4297.93,1140.46,7442.45,2071.86,0,37,1282.14,231.83,491.75,567.28,0,0,-321.39
28.01.2021,05:00,31042.01,11725.99,1938.39,4277.11,1267.43,7519.36,2006.21,0,36.5,1283.98,229.62,473.92,566.63,0,0,-283.13
28.01.2021,06:00,31823.36,12574.6,2059.4,4247.64,1189.16,7635.63,1848.15,0.54,36.6,1284.52,229.63,463.28,563.77,0,0,-309.56
28.01.2021,07:00,33923.25,12684.5,3851.43,4250.14,1263.96,7787.29,1802.18,7.05,36.9,1285.82,231.83,468.5,562.13,0,0,-308.48
28.01.2021,08:00,37862.62,12714.53,7461.43,4334.79,1305.25,7774.8,1919.33,52.62,37.5,1271.11,231.83,463.5,555.71,0,0,-259.78
28.01.2021,09:00,40726.13,13097.2,9868.83,4444.06,1483.17,7776.1,1715.16,142.52,37.3,1240.49,229.63,433.8,558.49,0,0,-300.62
28.01.2021,10:00,41988.98,13342.56,10690.3,4463.69,1640.77,7780.69,1589.7,210.6,37.6,1240.41,229.62,448.27,559.13,0,0,-244.36
28.01.2021,11:00,42394.23,13365.09,10659.01,4511.01,1720.8,8106.58,1591.08,244.95,37,1222.24,231.83,450.96,552.99,0,0,-299.31
28.01.2021,12:00,41259.38,13364.29,9689,4544.56,1664.02,7865.3,1662.8,248.48,37,1221.27,229.63,446.3,566.47,0,0,-279.74
28.01.2021,13:00,41801.54,13594.45,10022.21,4671.62,1576.32,7812.4,1628.83,217.34,37.6,1230.5,229.63,434.57,564.62,0,0,-218.55
28.01.2021,14:00,42647.66,13534.48,10555.01,4670.84,1628.38,8158.18,1637.84,166.6,37.5,1233.35,231.83,463.3,567.61,0,0,-237.26
28.01.2021,15:00,42636.52,13556.64,10788.87,4614.92,1539.56,8169.8,1575.08,101.69,37,1225.71,231.84,465.16,582.42,0,0,-252.17
28.01.2021,16:00,42928.97,13550.52,11179.02,4607.68,1580.52,8251.64,1420.49,53.46,36.7,1228.34,231.83,459.9,574.83,0,0,-245.96
28.01.2021,17:00,43156.3,13329.83,11523.32,4748.63,1710.88,8264.21,1327.28,11.67,36.4,1225.04,231.84,455.69,591.14,0,0,-299.63
28.01.2021,18:00,42941.28,13505.48,11451.71,4780.09,1669.43,8179.67,1138.76,0.01,36.4,1235.15,229.62,455.09,584.32,0,0,-324.45
28.01.2021,19:00,42425.34,13516.6,10951.42,4730.48,1670.57,8245.31,1009.56,0,36.6,1253.03,234.04,466.3,575.63,0,0,-264.2
28.01.2021,20:00,40716.44,13465.52,9432.76,4757.79,1643.06,8164.65,977.65,0,36.4,1265.4,231.83,458.08,569.16,0,0,-285.86
28.01.2021,21:00,39618.6,13734.6,8546.93,4574.4,1567.02,7978.69,887.65,0,36.6,1282.6,231.83,457.8,567.27,0,0,-246.79
28.01.2021,22:00,38785.35,13757.21,7702.02,4677.05,1549.39,7937.19,868.66,0,36.7,1288.75,229.63,459.64,588.17,0,0,-309.06
28.01.2021,23:00,37911.66,13672.48,6574.43,4697.14,1479.37,7914.08,962.51,0,36,1287.54,234.04,460.22,593.85,0,0,0
29.01.2021,00:00,35631.93,12310.31,5782.58,4727.99,1413.57,7969.35,1046.84,0,36.4,1281.9,229.63,487.85,607.75,0,0,-262.24
29.01.2021,01:00,33714.37,12039.74,3975.7,4705.79,1302.59,8069.83,1249.34,0,36,1283.97,231.83,477.52,613.81,0,0,-271.75
29.01.2021,02:00,32243.8,12011.61,2397.83,4693.98,1279.07,8087.5,1459.82,0,36.5,1281.99,231.83,474.99,612.85,0,0,-324.17
29.01.2021,03:00,31373.89,11459.04,2016.2,4537.39,1189.19,8094.55,1709.32,0,36.7,1284.12,231.83,462.69,620.69,0,0,-267.83
29.01.2021,04:00,31273.97,11367.64,1932.37,4525.22,1172.12,7954.98,1921.6,0,36.9,1284.55,229.63,471.79,623.38,0,0,-246.21
29.01.2021,05:00,31423.33,11292.84,1915.41,4362,1202.92,8079.06,2212.03,0,36.2,1280.08,231.83,471.45,621.89,0,0,-282.38
29.01.2021,06:00,32316.92,11788.24,1981.15,4349.73,1257.05,8119.27,2476.84,1.15,36.2,1262.37,227.42,463.58,622.85,0,0,-268.93
29.01.2021,07:00,34099.08,12325,2882.49,4374.27,1383.84,8109,2694.4,12.75,36.2,1261.25,231.83,491.12,620.99,0,0,-324.06
29.01.2021,08:00,38328.41,13493.93,5626.91,4378.56,1504.53,8066.45,2822.59,56.64,37.6,1260.26,231.83,472.64,617.45,0,0,-240.98
29.01.2021,09:00,41353.2,13723.53,8156.5,4325.11,1712.42,8134.5,2901.75,100.79,36.5,1246.76,229.62,468.92,597.4,0,0,-280.6
29.01.2021,10:00,42123.55,13562.77,8824.48,4286.18,1802.18,8117.99,3170.96,136.47,37.2,1238.14,229.62,462.93,584.76,0,0,-330.13
29.01.2021,11:00,42605.33,13691.13,8902.79,4203.39,1845.94,8173.18,3321.1,181.2,38.2,1237.99,227.42,463.13,609.97,0,0,-290.11
29.01.2021,12:00,41049.53,13571.24,7403.49,4203.49,1813.44,8176.19,3379.04,206.61,37,1222.1,229.63,438.28,618.21,0,0,-249.19
29.01.2021,13:00,39737.05,13478.66,5924.31,4161.04,1784.28,8162.61,3715.97,209.54,37.7,1228.45,231.83,439.34,620.22,0,0,-256.9
29.01.2021,14:00,40873.85,13594.13,6438.85,4188.25,1768.61,8186.52,4167.44,204.77,38,1234.44,231.83,433.05,634.94,0,0,-246.98
29.01.2021,15:00,40779.72,13545.21,6231.35,4289.78,1711.76,8184.15,4345.87,180.79,37.4,1219.11,229.63,439.29,635.15,0,0,-269.77
29.01.2021,16:00,41104.41,13448.34,6319.81,4367.49,1770.89,8200.83,4665.28,98.07,37.1,1211,231.83,440.07,625.7,0,0,-312
29.01.2021,17:00,41879.83,13237.57,7009.97,4369.13,1833.15,8170,4970.22,22.03,37.2,1253.47,231.83,433.61,615.85,0,0,-304.2
29.01.2021,18:00,42363.82,13284.75,7116.43,4371.36,1807.99,8161.07,5285.69,0.13,37.4,1259.56,231.83,434.83,624.08,0,0,-251.3
29.01.2021,19:00,41561.57,13345.34,5928.63,4424.32,1776.71,8195.67,5570.58,0,37.4,1259.01,229.62,445.41,630.63,0,0,-281.75
29.01.2021,20:00,39950.27,13187.55,4572.94,4414.6,1622.55,8134.95,5672.42,0,37.4,1260.78,231.83,446.88,633.06,0,0,-264.69
29.01.2021,21:00,39116.06,12396.6,4601.1,4419.34,1563.33,7896.44,5818.3,0,37,1259.79,231.83,445.48,618.82,0,0,-171.97
29.01.2021,22:00,38425.1,12403.68,4623.15,4440.57,1385.35,7507.51,5673.97,0,37.6,1264.16,229.62,444.55,628.35,0,0,-213.41
29.01.2021,23:00,37696.75,12075.34,4048.02,4504.22,1398.33,7347.62,5723.79,0,37.6,1265.82,231.84,437.7,626.47,0,0,0
30.01.2021,00:00,35362.12,11784.4,2378.42,4548.08,1249.02,7217.96,5862.09,0,38.5,1256.67,229.62,445,626.96,0,0,-274.6
30.01.2021,01:00,33499.62,10554.57,1775.82,4591.75,1176.61,7073.12,6009.64,0,35.5,1227.44,234.04,455.28,629.93,0,0,-264.08
30.01.2021,02:00,31976.27,8931.23,1846.58,4618.2,1054.86,7069.04,6144.2,0,35.5,1228.37,231.83,464.56,627.68,0,0,-275.78
30.01.2021,03:00,30903.3,8152.57,1937.81,4558.42,1071.2,6947.03,5956.9,0,35.5,1227.94,229.62,454.85,623.01,0,0,-291.55
30.01.2021,04:00,30392.14,7928.04,1564.31,4542.6,1028.54,6925.6,6089.21,0,35.5,1229.08,229.62,472.61,622.23,0,0,-275.2
30.01.2021,05:00,30333.19,7828.51,1557.93,4540.24,1021.4,6900.56,6129.54,0,35.5,1227.78,229.63,478.15,637.11,0,0,-253.16
30.01.2021,06:00,30728.7,8081.4,1747.09,4516.08,1071.77,6636.45,6282.1,0.93,35.5,1245.93,231.83,478.96,643.59,0,0,-242.93
30.01.2021,07:00,31232.77,8620.53,1879.35,4518.59,1056.6,6503.91,6315.55,13.31,38.5,1225.01,231.84,477.93,643.9,0,0,-292.25
30.01.2021,08:00,32555.24,9351.13,1882.65,4546.42,1121.83,6926.12,6345.52,61.04,38.5,1229.67,231.83,463.16,640.35,0,0,-282.98
30.01.2021,09:00,34213.21,10608.99,1843.42,4620.68,1195.4,7230.02,6229.91,137.33,38.5,1244.91,229.62,478.65,649.68,0,0,-293.9
30.01.2021,10:00,35231.66,11244.27,2134.93,4643.54,1398.62,7363.05,5993.54,182.12,38.5,1229.23,231.83,460.66,626.13,0,0,-314.76
30.01.2021,11:00,36622.79,12011.68,2508.93,4627.81,1431.96,7556.37,6025.03,187.73,38.5,1233.15,231.83,462.18,602.16,0,0,-294.54
30.01.2021,12:00,36403.73,12060.38,2524.35,4637.91,1310.16,7631.69,5780.43,163.19,37.9,1234.6,231.84,485.8,608.84,0,0,-303.36
30.01.2021,13:00,37374.13,12523.71,3504.85,4723.81,1324.94,7758.57,5103.45,131.61,37.8,1223.79,231.83,466.52,596.95,0,0,-253.7
30.01.2021,14:00,37863.82,12590.76,4117.99,4731.3,1359.05,7860.15,4805.9,101.29,37,1198.73,229.63,484.61,613.66,0,0,-266.25
30.01.2021,15:00,37803.05,12541.3,4611.12,4725.84,1429.49,7842.96,4364.35,48.08,36.4,1158.53,234.04,489.35,588.83,0,0,-267.24
30.01.2021,16:00,38041.99,12527.75,5082.13,4723.21,1491.06,7888.5,4072.11,15.01,36.9,1182.43,231.83,496.77,596.66,0,0,-302.37
30.01.2021,17:00,38133.12,12157.47,5616.94,4679.16,1565.1,7869.05,3988.01,2.85,36.5,1193.5,229.63,491.99,601.67,0,0,-298.75
30.01.2021,18:00,38899.4,12224.86,6305.61,4662.83,1549.03,7882.1,4027.27,0.07,36.7,1205.86,231.83,492.13,605,0,0,-323.89
30.01.2021,19:00,38745.7,12183.69,6261.05,4673.26,1583.06,7892.24,3893.14,0,37,1227.71,231.83,497.58,594.34,0,0,-329.2
30.01.2021,20:00,37482.68,12296.91,5283.36,4661.62,1513.4,7847.65,3577.36,0,37.4,1246.1,231.83,501.45,591.22,0,0,-305.62
30.01.2021,21:00,36576.23,12262.49,4695.82,4677.54,1441.95,7865.01,3318.97,0,37.3,1253.16,229.62,494.29,601.78,0,0,-301.7
30.01.2021,22:00,36068.46,12484.96,4113.02,4685.03,1419.81,7753.53,3288.44,0,37.5,1257.98,229.63,496.08,610.98,0,0,-308.5
30.01.2021,23:00,35168.26,12426.98,3410.25,4739.21,1325.64,7857.25,2793.67,0,37.3,1257.31,231.83,481.57,607.25,0,0,0
31.01.2021,00:00,33156.77,11230.36,3267,4802.79,1283.5,7730.08,2521.87,0,36.8,1261.76,229.63,480.76,591.42,0,0,-279.2
31.01.2021,01:00,31331.73,10859.33,2087.45,4679.79,1285.44,7706.53,2377.08,0,37.5,1260.42,229.62,487.42,597.09,0,0,-275.94
31.01.2021,02:00,29834.78,9454.92,2149.6,4719.15,1396.22,7714.39,2045.65,0,37.2,1259.99,231.83,493.19,601.07,0,0,-268.43
31.01.2021,03:00,28923.03,8555.55,2200.98,4723.55,1324.21,7713.76,2012.58,0,37.2,1262.04,229.62,490.88,599.89,0,0,-227.23
31.01.2021,04:00,28279.07,8341.69,1954.25,4681.13,1219.18,7659.15,1948.93,0,34.6,1263.16,229.62,496.41,600.38,0,0,-149.43
31.01.2021,05:00,28146.87,8222.01,1907.16,4593.76,1194.4,7683.72,2066.77,0,33.8,1266.18,231.83,498.87,610.51,0,0,-162.14
31.01.2021,06:00,28119.36,7898.46,1786.09,4633.38,1180.12,7695.52,2274.72,0.79,33.8,1268.44,231.84,494.49,613.79,0,0,7.92
31.01.2021,07:00,28036.52,7748.32,1756.7,4767.92,1181.46,7634.57,2504.96,14.22,36,1237.32,231.83,501.54,608.16,0,0,-186.48
31.01.2021,08:00,27363.5,7566.12,1757.6,4711.51,1297.49,6950.19,2794.2,54.5,32.7,1171.37,229.62,487.59,582.81,0,0,-272.2
31.01.2021,09:00,27958.85,7740.21,1941.2,4744.66,1300.62,6903.98,2957.99,169.74,32.9,1163.66,229.63,478.91,598.39,0,0,-303.04
31.01.2021,10:00,28835.45,8184.53,1976.19,4732.89,1361.04,7206.42,2957.2,227.17,33.6,1147.89,229.62,483.27,606.37,0,0,-310.74
31.01.2021,11:00,29533.12,8564.27,1822.78,4830.45,1497.63,7483.56,2901.25,266.5,35.6,1127.91,231.83,487.62,624.73,0,0,-341.01
31.01.2021,12:00,29697.72,8576.19,1806.74,4851.14,1376.49,7588.18,3041.22,291.86,36.3,1113.71,234.04,479.09,621.92,0,0,-319.16
31.01.2021,13:00,30201.64,8649.15,1841.84,4872.13,1399.61,7674.73,3293.33,275.91,36.1,1127.94,234.04,476.51,628.69,0,0,-308.34
31.01.2021,14:00,30516.03,8551.78,1838.45,4922.33,1399.25,7692.36,3597.41,259.08,36.7,1154.21,231.83,473.5,631.85,0,0,-272.72
31.01.2021,15:00,30555.66,8292.55,2001.48,4903,1373.09,7669.78,3835.87,208.77,36.9,1169.41,229.63,480.78,631.33,0,0,-276.93
31.01.2021,16:00,31436.71,8241.71,2479.35,4885.43,1415.31,7659.57,4293.94,115.33,36.4,1171.19,231.83,473.01,636.38,0,0,-202.74
31.01.2021,17:00,33112.18,9017.65,2872.47,4800.71,1516.11,7743.27,4811.4,25.81,35.8,1159.49,231.83,474.05,634.95,0,0,-211.36
31.01.2021,18:00,35572.52,9945.69,3458.2,4779.45,1595,7803,5597.65,0.45,35.9,1187.07,227.42,482.33,637.36,0,0,-177
31.01.2021,19:00,36001.14,10151.52,3072.19,4750.87,1586.12,7845.35,6241.86,0,37.1,1187.75,234.04,480.51,641.28,0,0,-227.45
31.01.2021,20:00,35497.86,10238.72,2284.65,4747.51,1542.7,7749.3,6603.58,0,37.3,1167.98,231.83,483.23,626.42,0,0,-215.36
31.01.2021,21:00,34621.66,9702.1,2181.82,4758.35,1410.93,7476.04,6776.44,0,34,1173.58,231.83,496.46,615.45,0,0,-235.34
31.01.2021,22:00,34159.04,8821.14,2552.83,4734.08,1487.9,7393.52,6693.63,0,33.4,1190.9,231.83,494.86,619.97,0,0,-95.02
31.01.2021,23:00,33371.44,7643.08,2827.3,4559.01,1605.52,7578.42,6604.24,0,35.2,1178.42,229.63,489.71,620.91,0,0,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
